"","Object","velocity","orbits","size"
"629","(2004 UH1)",7.12121666666667,12,14
"630","(2004 UR1)",8.85732,10,450
"631","(2004 UT1)",4.31564285714286,14,28
"632","(2004 UU1)",10.881,9,360
"633","(2004 UV1)",9.65753333333333,3,1600
"634","(2004 VB)",7.15686666666667,12,410
"635","(2004 VJ1)",2.89154594594595,37,90
"636","(2004 VM24)",4.6624,1,43
"637","(2004 VP)",6.101575,8,380
"638","(2004 VY14)",9.17445,4,680
"639","(2004 VZ)",7.16875,4,71
"640","(2004 WK1)",17.9050833333333,12,380
"641","(2004 XA45)",13.8866222222222,9,380
"642","(2004 XD51)",6.541,1,59
"643","(2004 XG)",5.39923125,32,90
"644","(2004 XK14)",7.48143414634146,41,200
"645","(2004 XK3)",5.3072,17,78
"646","(2004 XL14)",8.73148695652174,23,340
"647","(2004 XM29)",10.1432,6,160
"648","(2004 XO)",8.7234,3,280
"649","(2004 XO29)",14.9358,4,360
"650","(2004 XP14)",10.9885565217391,23,820
"651","(2004 YC)",6.0326,5,45
"652","(2004 YG1)",7.23795294117647,17,310
"653","(2004 YK1)",2.52133333333333,3,330
"654","(2004 YR)",10.7198,2,520
"655","(2005 AV27)",9.4922,1,470
"656","(2005 BG14)",16.2626,8,1100
"657","(2005 BU)",6.63338,10,27
"658","(2005 CE41)",7.45705,12,100
"659","(2005 CG41)",9.455,10,100
"660","(2005 CL)",14.96835,8,520
"661","(2005 CL7)",10.2626315789474,19,710
"662","(2005 CN)",3.72179473684211,38,160
"663","(2005 CN61)",3.60315384615385,13,52
"664","(2005 CR37)",9.9541,4,990
"665","(2005 CU38)",7.5082,1,99
"666","(2005 DD)",7.80146,10,520
"667","(2005 DO)",7.1145,2,680
"668","(2005 EA)",13.6441333333333,12,380
"669","(2005 EB30)",4.89428,5,270
"670","(2005 EG169)",9.21154666666667,15,62
"671","(2005 EP1)",17.5026,1,110
"672","(2005 EQ95)",8.65644,10,120
"673","(2005 ER70)",3.8192,1,68
"674","(2005 EU2)",5.23457142857143,7,140
"675","(2005 EW169)",5.1274,5,680
"676","(2005 EY169)",7.74586666666667,6,220
"677","(2005 FA)",8.4475,2,54
"678","(2005 FC)",6.1628,1,75
"679","(2005 FC3)",9.32686666666667,9,900
"680","(2005 FE3)",6.60765,4,820
"681","(2005 FG)",4.3772,23,99
"682","(2005 FN)",6.26682222222222,9,25
"683","(2005 GD60)",6.3519,14,270
"684","(2005 GE60)",5.02900869565217,23,230
"685","(2005 GJ)",4.6996,1,220
"686","(2005 GJ8)",8.14945714285714,14,520
"687","(2005 GK)",5.81611666666667,12,570
"688","(2005 GL)",8.69911666666667,24,340
"689","(2005 GM162)",3.2798,1,200
"690","(2005 GM22)",7.94995,4,180
"691","(2005 GO59)",14.14716,10,470
"692","(2005 GR33)",9.88652,20,220
"693","(2005 GU)",13.99495,12,590
"694","(2005 GY8)",11.9081333333333,9,250
"695","(2005 GZ128)",6.54808571428571,7,42
"696","(2005 HB)",6.0822,1,410
"697","(2005 HB4)",3.44542857142857,7,78
"698","(2005 HN3)",5.90417142857143,35,340
"699","(2005 JB)",12.94095,4,1000
"700","(2005 JB22)",8.525,1,62
"701","(2005 JD46)",16.8061333333333,3,1400
"702","(2005 JR5)",10.2816666666667,9,230
"703","(2005 JT81)",4.9786,1,590
"704","(2005 JU1)",11.9394285714286,7,280
"705","(2005 JU108)",3.21986666666667,3,680
"706","(2005 JU81)",7.40802105263158,19,260
"707","(2005 KA)",4.24249090909091,11,68
"708","(2005 KP9)",6.4046,2,340
"709","(2005 LD)",5.81932,5,150
"710","(2005 LV7)",5.766,3,900
"711","(2005 LW19)",4.1571,4,710
"712","(2005 LW3)",7.59913333333333,6,280
"713","(2005 LW39)",16.1944,9,590
"714","(2005 LX36)",14.6884888888889,9,410
"715","(2005 LZ42)",5.56605,4,330
"716","(2005 MF5)",9.60774545454546,22,270
"717","(2005 MG5)",3.069,1,470
"718","(2005 ML13)",4.80717,20,200
"719","(2005 MN13)",8.99,1,430
"720","(2005 MP13)",3.59393333333333,3,650
"721","(2005 MR5)",8.89830526315789,19,470
"722","(2005 MX1)",6.12095,4,780
"723","(2005 ND63)",6.2558,1,34
"724","(2005 NE21)",7.8135829787234,47,340
"725","(2005 NE7)",9.67096666666667,6,940
"726","(2005 NY39)",3.47406666666667,3,430
"727","(2005 OD3)",7.3966,4,340
"728","(2005 OE3)",9.96216,5,520
"729","(2005 OG3)",3.75255,4,680
"730","(2005 OK3)",5.66928,5,300
"731","(2005 OU1)",6.65116923076923,13,570
"732","(2005 OV1)",5.26225,4,270
"733","(2005 OW)",5.24933333333333,3,390
"734","(2005 OX)",12.3656615384615,13,450
"735","(2005 OX1)",4.6066,1,200
"736","(2005 PA5)",5.802425,8,260
"737","(2005 PH2)",11.7137076923077,13,490
"738","(2005 PP)",4.63553333333333,3,330
"739","(2005 QA5)",1.56136666666667,6,340
"740","(2005 QB5)",6.51792222222222,18,110
"741","(2005 QG88)",8.56751428571429,7,490
"742","(2005 QP11)",3.48668421052632,19,31
"743","(2005 QP87)",2.139,1,17
"744","(2005 QQ11)",2.4366,1,200
"745","(2005 QQ30)",8.59526666666667,6,620
"746","(2005 QQ87)",12.4966166666667,12,170
"747","(2005 QS176)",3.5836,1,280
"748","(2005 QZ151)",8.09038,10,520
"749","(2005 RA3)",4.6314,3,210
"750","(2005 RB)",6.55495,4,520
"751","(2005 RC34)",6.2093,2,680
"752","(2005 RD34)",7.49225714285714,7,520
"753","(2005 RK3)",3.02353333333333,12,110
"754","(2005 RO33)",3.0442,5,570
"755","(2005 RV24)",22.67216,5,470
"756","(2005 RZ2)",4.596432,25,140
"757","(2005 SC)",10.3608888888889,9,540
"758","(2005 SD71)",2.573,2,140
"759","(2005 SH26)",9.69473333333333,3,470
"760","(2005 SL)",4.34,1,160
"761","(2005 SM25)",4.36015,4,750
"762","(2005 SP9)",14.4832,15,340
"763","(2005 SQ)",10.7125666666667,6,570
"764","(2005 SQ1)",5.78253333333333,6,52
"765","(2005 SQ9)",6.5286,2,160
"766","(2005 SX4)",2.9512,1,490
"767","(2005 TA)",5.3134,1,22
"768","(2005 TB15)",15.6335818181818,11,750
"769","(2005 TC51)",4.5601,2,21
"770","(2005 TD49)",6.1969,2,31
"771","(2005 TE45)",2.8148,4,130
"772","(2005 TF)",3.64205714285714,7,540
"773","(2005 TF15)",10.0161,2,750
"774","(2005 TF49)",8.00448181818182,22,900
"775","(2005 TG50)",2.96205,40,65
"776","(2005 TH45)",11.3708,1,33
"777","(2005 TH50)",5.4746,1,15
"778","(2005 TP)",6.87208,5,410
"779","(2005 TP45)",7.1858,4,390
"780","(2005 TQ45)",8.36477894736842,19,45
"781","(2005 TR45)",6.1876,5,1000
"782","(2005 TR50)",13.2897,6,540
"783","(2005 TS15)",12.1267230769231,13,360
"784","(2005 TU50)",12.7421625,16,310
"785","(2005 UA6)",9.5108,1,130
"786","(2005 UC)",4.9724,2,710
"787","(2005 UE1)",3.70036666666667,6,34
"788","(2005 UG)",3.7448,2,110
"789","(2005 UG1)",10.3767333333333,3,170
"790","(2005 UG5)",3.39228571428571,35,82
"791","(2005 UH)",4.86204,5,120
"792","(2005 UH5)",7.2416,1,49
"793","(2005 UL)",11.1434666666667,3,940
"794","(2005 UL6)",6.5472,1,75
"795","(2005 UN)",4.5167,4,39
"796","(2005 UO157)",4.5198,1,1300
"797","(2005 UQ)",5.91376666666667,6,94
"798","(2005 UR64)",3.7324,5,110
"799","(2005 UT64)",7.364825,8,540
"800","(2005 UU3)",10.2031333333333,3,240
"801","(2005 UV64)",3.24372727272727,22,30
"802","(2005 UW3)",6.045,1,86
"803","(2005 UW5)",6.2186,1,19
"804","(2005 UX5)",8.73993333333333,9,360
"805","(2005 VA2)",6.08426666666667,27,360
"806","(2005 VC2)",13.3630666666667,3,1800
"807","(2005 VE7)",12.0643142857143,7,1200
"808","(2005 VL1)",4.41357333333333,15,30
"809","(2005 VN)",6.69228,10,160
"810","(2005 VN5)",6.5844,3,24
"811","(2005 VO5)",9.61,4,650
"812","(2005 VP118)",14.1422,2,990
"813","(2005 VR7)",10.0649619047619,21,330
"814","(2005 VS)",5.0344,3,220
"815","(2005 WA)",5.1243,4,99
"816","(2005 WA1)",8.62626666666667,6,280
"817","(2005 WC)",8.1499,2,54
"818","(2005 WD)",10.85868,5,250
"819","(2005 WF57)",6.1504,1,860
"820","(2005 WH4)",7.9329,2,490
"821","(2005 WK56)",4.8143,6,180
"822","(2005 WP57)",4.5694,1,120
"823","(2005 WR2)",9.91210909090909,11,820
"824","(2005 WR54)",5.2514,1,900
"825","(2005 WS3)",10.1912139534884,43,340
"826","(2005 WX)",3.41,1,25
"827","(2005 WY55)",11.67584,5,430
"828","(2005 XA)",10.0161,2,33
"829","(2005 XT77)",6.68601111111111,18,340
"830","(2005 XY4)",12.0922545454545,11,120
"831","(2005 XZ7)",12.5178,1,86
"832","(2005 YA37)",3.33436,10,210
"833","(2005 YK)",7.1486,1,25
"834","(2005 YL128)",10.1401,6,410
"835","(2005 YO128)",6.79313333333333,9,71
"836","(2005 YO3)",7.6942,1,57
"837","(2005 YQ96)",8.15890476190476,21,490
"838","(2005 YR3)",5.48023636363636,11,140
"839","(2005 YT8)",5.8094,1,280
"840","(2005 YU128)",4.9848,1,52
"841","(2005 YU3)",15.1962,3,650
"842","(2005 YX128)",12.9456,8,1000
"843","(2005 YY36)",2.25835,4,750
"844","(2006 AL4)",6.50535,4,62
"845","(2006 AM4)",13.1299826086957,23,260
"846","(2006 AM8)",16.5075,6,750
"847","(2006 AN)",3.3914,25,82
"848","(2006 AN4)",4.3214,2,450
"849","(2006 AQ3)",10.8872,1,300
"850","(2006 AR3)",7.2261,2,450
"851","(2006 BA)",5.5335,4,18
"852","(2006 BA9)",6.87341538461538,26,170
"853","(2006 BE55)",6.66438,20,250
"854","(2006 BJ55)",5.5056,3,86
"855","(2006 BO6)",7.068,1,190
"856","(2006 BR98)",4.2935,2,27
"857","(2006 BV39)",5.9892,9,9
"858","(2006 BZ147)",2.23963076923077,13,49
"859","(2006 CF)",11.84045,8,520
"860","(2006 CL10)",6.014,9,330
"861","(2006 CL9)",3.0876,3,160
"862","(2006 CM10)",15.717,1,270
"863","(2006 CT)",4.085025,24,220
"864","(2006 CT10)",6.45626666666667,3,340
"865","(2006 CU)",5.6606,2,270
"866","(2006 CU10)",18.0192666666667,6,620
"867","(2006 CW)",4.00106666666667,3,200
"868","(2006 DM63)",6.4914,1,27
"869","(2006 DP11)",13.5806571428571,7,750
"870","(2006 DQ14)",2.96153333333333,3,23
"871","(2006 DQ62)",11.9226,5,750
"872","(2006 DT14)",8.30067272727273,11,680
"873","(2006 DU62)",16.2648545454545,11,1500
"874","(2006 DV)",19.4948666666667,3,710
"875","(2006 DX)",2.94452307692308,26,99
"876","(2006 EC)",4.7771,2,28
"877","(2006 EC1)",13.8074,2,1200
"878","(2006 EF71)",6.52446666666667,3,940
"879","(2006 FC35)",7.8244,2,360
"880","(2006 FD51)",6.16073333333333,3,1100
"881","(2006 FE)",10.1662285714286,14,540
"882","(2006 FG36)",6.71873333333333,3,990
"883","(2006 FH36)",3.78794166666667,24,160
"884","(2006 FJ)",10.579525,8,520
"885","(2006 FK)",6.66706666666667,6,340
"886","(2006 FK9)",9.31085,4,390
"887","(2006 FV)",5.0158,1,140
"888","(2006 FY35)",7.51853333333333,3,780
"889","(2006 GB)",4.62365,12,520
"890","(2006 GT3)",4.19326666666667,6,330
"891","(2006 GU2)",4.7244,1,16
"892","(2006 GX2)",7.7906875,16,430
"893","(2006 HC2)",7.34461538461538,13,260
"894","(2006 HD2)",8.61283333333333,12,390
"895","(2006 HE2)",4.6066,2,30
"896","(2006 HJ18)",6.06143,20,260
"897","(2006 HT30)",7.99335,4,540
"898","(2006 HV5)",10.9767125,16,680
"899","(2006 HV50)",6.10235,4,110
"900","(2006 HW50)",3.18404444444444,9,78
"901","(2006 HW57)",6.5224,5,490
"902","(2006 HX30)",4.04308888888889,9,34
"903","(2006 HZ5)",4.3772,2,75
"904","(2006 JE42)",5.7102,1,620
"905","(2006 JN6)",5.8032,2,490
"906","(2006 JU)",2.98426666666667,3,710
"907","(2006 JY26)",3.286,4,12
"908","(2006 JZ25)",5.0313,2,940
"909","(2006 KA)",14.41996,5,820
"910","(2006 KC)",9.43795,4,220
"911","(2006 KD40)",9.2969,4,1100
"912","(2006 KJ89)",5.3692,1,99
"913","(2006 KK21)",18.383,1,490
"914","(2006 KP1)",5.1522,3,390
"915","(2006 KQ1)",4.1912,10,240
"916","(2006 KY86)",9.213975,8,650
"917","(2006 LF)",11.4607,4,1100
"918","(2006 LK)",5.87553333333333,3,680
"919","(2006 MA14)",4.4299,2,300
"920","(2006 MB)",4.8883125,16,180
"921","(2006 MB14)",7.10024,5,49
"922","(2006 MS6)",8.897,1,820
"923","(2006 MV1)",4.619,1,26
"924","(2006 MW1)",7.5144,1,650
"925","(2006 MX13)",3.0938,2,650
"926","(2006 MY1)",2.356,1,220
"927","(2006 NL)",11.3849222222222,18,590
"928","(2006 OA5)",5.86864444444444,9,680
"929","(2006 OK3)",7.2106,1,23
"930","(2006 ON1)",7.04196,5,330
"931","(2006 OS9)",21.5698,3,1600
"932","(2006 OT9)",5.8311,12,620
"933","(2006 OY4)",6.2682,1,110
"934","(2006 OZ)",2.7311,2,1100
"935","(2006 PA1)",7.91808888888889,9,680
"936","(2006 PY17)",11.1580923076923,13,860
"937","(2006 QB31)",12.3132,1,380
"938","(2006 QE)",11.7029428571429,7,710
"939","(2006 QQ23)",4.69602307692308,26,570
"940","(2006 QQ56)",2.2723,8,39
"941","(2006 QS23)",10.79575,8,570
"942","(2006 QS89)",5.9303,2,410
"943","(2006 QW89)",3.8812,1,900
"944","(2006 QX5)",3.4782,1,100
"945","(2006 RH120)",0.4898,1,7.5
"946","(2006 RH2)",4.05649090909091,11,22
"947","(2006 RJ1)",5.53261428571429,28,220
"948","(2006 RK1)",6.045,1,260
"949","(2006 RZ)",7.2757,4,520
"950","(2006 SC)",7.4679,6,57
"951","(2006 SE6)",6.87964827586207,29,160
"952","(2006 SF77)",13.1254,1,280
"953","(2006 SG7)",10.4718,1,160
"954","(2006 SH7)",3.1682,1,680
"955","(2006 SK134)",14.2042,3,1200
"956","(2006 SK61)",4.805,1,36
"957","(2006 SM198)",5.9644,1,280
"958","(2006 SO78)",9.6689,6,990
"959","(2006 SP131)",8.2522,1,52
"960","(2006 SP19)",4.1726,1,86
"961","(2006 SS134)",10.2938235294118,17,310
"962","(2006 SU217)",4.63346666666667,9,52
"963","(2006 SV5)",4.07805,4,140
"964","(2006 SY217)",3.1155,2,280
"965","(2006 SY5)",3.47785555555556,36,230
"966","(2006 TB)",9.78484,5,570
"967","(2006 TD)",5.22084285714286,14,200
"968","(2006 TJ7)",5.115,1,86
"969","(2006 TK)",5.1894,5,680
"970","(2006 TL)",7.794175,16,99
"971","(2006 TU7)",7.57185333333333,15,250
"972","(2006 UA)",9.67355,12,590
"973","(2006 UA216)",3.813,1,110
"974","(2006 UB64)",12.4,4,450
"975","(2006 UD17)",7.5764,1,1200
"976","(2006 UE17)",6.67326666666667,3,260
"977","(2006 UF17)",18.0079,8,280
"978","(2006 UL217)",5.54032,10,410
"979","(2006 UO)",8.23484,5,380
"980","(2006 UQ17)",4.73148571428571,7,250
"981","(2006 UR)",3.43893333333333,3,780
"982","(2006 UR216)",9.58024,5,680
"983","(2006 UR217)",8.3824,1,650
"984","(2006 UY215)",8.649,1,140
"985","(2006 UZ215)",5.87590909090909,11,47
"986","(2006 VB45)",4.5632,2,68
"987","(2006 VD2)",5.68126666666667,3,820
"988","(2006 VG13)",5.45245714285714,28,300
"989","(2006 VJ)",5.6234,1,270
"990","(2006 VX2)",6.12215555555556,18,71
"991","(2006 VY2)",7.87193333333333,6,170
"992","(2006 WB)",3.80628333333333,12,160
"993","(2006 WE129)",14.8128333333333,6,750
"994","(2006 WE4)",8.46443076923077,13,990
"995","(2006 WG129)",4.8546,1,490
"996","(2006 WJ3)",6.92436666666667,6,590
"997","(2006 WN3)",11.4524333333333,6,650
"998","(2006 WP3)",4.6252,1,120
"999","(2006 WR127)",7.77356,5,520
"1000","(2006 WT1)",6.8913,2,590
"1001","(2006 WV)",8.70325,4,22
"1002","(2006 WV1)",4.5198,1,39
"1003","(2006 WX29)",13.2432,1,16
"1004","(2006 WZ3)",9.11882222222222,9,540
"1005","(2006 XB)",7.93166,10,430
"1006","(2006 XE2)",10.509,1,240
"1007","(2006 XJ1)",6.16652,10,310
"1008","(2006 XK2)",13.0355,12,470
"1009","(2006 XO4)",5.63247857142857,28,120
"1010","(2006 XP4)",3.86614285714286,21,99
"1011","(2006 XR4)",5.8032,9,34
"1012","(2006 XX2)",8.0972,1,57
"1013","(2006 XY)",4.13385,8,86
"1014","(2006 YA)",6.6154,1,140
"1015","(2006 YC13)",9.56505,4,490
"1016","(2006 YF)",5.81815294117647,17,380
"1017","(2006 YM)",4.86249090909091,11,78
"1018","(2006 YP)",3.8420625,16,99
"1019","(2007 AA2)",4.51515,4,71
"1020","(2007 AA9)",7.7712,31,200
"1021","(2007 AC2)",13.0634,1,260
"1022","(2007 AF2)",7.49735,4,300
"1023","(2007 AH12)",4.5849,2,470
"1024","(2007 AM)",7.02546111111111,36,270
"1025","(2007 AS2)",6.8045,2,230
"1026","(2007 BD)",6.29231111111111,9,49
"1027","(2007 BD7)",7.1982,1,360
"1028","(2007 BJ29)",17.3396285714286,7,1000
"1029","(2007 BS2)",2.49446666666667,3,140
"1030","(2007 CA27)",10.0572857142857,14,330
"1031","(2007 CH15)",9.22205714285714,7,270
"1032","(2007 CM26)",4.08598787878788,33,57
"1033","(2007 CQ5)",2.2599,4,230
"1034","(2007 CS26)",9.8456,1,360
"1035","(2007 CS5)",3.28786,10,71
"1036","(2007 CT26)",6.60038222222222,45,120
"1037","(2007 CX50)",3.3852,1,68
"1038","(2007 CZ49)",5.4436,2,380
"1039","(2007 DA)",11.2231272727273,22,200
"1040","(2007 DB61)",6.14401764705882,34,110
"1041","(2007 DD)",2.85155714285714,14,39
"1042","(2007 DF8)",6.05223333333333,6,520
"1043","(2007 DG8)",6.4108,18,54
"1044","(2007 DH8)",2.7621,2,62
"1045","(2007 DL41)",8.77109230769231,13,430
"1046","(2007 DN41)",9.4178,1,31
"1047","(2007 DS7)",7.04165,8,41
"1048","(2007 DS84)",5.5583,6,410
"1049","(2007 DT103)",8.48366666666667,9,860
"1050","(2007 DW)",15.1228333333333,6,470
"1051","(2007 DY40)",10.4532,7,360
"1052","(2007 DZ40)",9.1946,7,1200
"1053","(2007 EA26)",5.36506666666667,3,410
"1054","(2007 EC)",3.9157696969697,33,220
"1055","(2007 ED125)",8.17284,15,380
"1056","(2007 EF)",9.37612222222222,18,310
"1057","(2007 EF88)",6.70375,4,120
"1058","(2007 EG)",6.3798,2,71
"1059","(2007 EH)",12.0271142857143,7,18
"1060","(2007 EK)",6.9998,2,8.2
"1061","(2007 EK26)",12.5426,1,59
"1062","(2007 EK88)",5.34233333333333,3,300
"1063","(2007 EO)",5.03905,4,160
"1064","(2007 EZ)",9.47856,10,650
"1065","(2007 FE)",6.43715,8,860
"1066","(2007 FJ1)",4.8174,1,100
"1067","(2007 FK1)",5.332,3,540
"1068","(2007 FT3)",12.4744,1,590
"1069","(2007 FY20)",6.39163636363636,11,59
"1070","(2007 GC)",4.09613333333333,3,330
"1071","(2007 GF)",8.64102857142857,7,360
"1072","(2007 GQ3)",6.5968,1,240
"1073","(2007 GU4)",8.29447272727273,22,200
"1074","(2007 HA)",12.850275,16,520
"1075","(2007 HC)",4.7492,1,54
"1076","(2007 HD70)",4.0021,2,390
"1077","(2007 HE15)",6.79768,5,680
"1078","(2007 HG44)",10.4056666666667,3,780
"1079","(2007 HL4)",2.4769,2,86
"1080","(2007 HR)",14.9437222222222,18,430
"1081","(2007 HW3)",8.3948,1,490
"1082","(2007 JG16)",4.092,5,110
"1083","(2007 JY2)",10.7384,1,270
"1084","(2007 KE)",8.5095,10,190
"1085","(2007 KJ)",6.4945,4,1000
"1086","(2007 KK)",1.9282,1,120
"1087","(2007 KV2)",6.8882,2,71
"1088","(2007 KW2)",5.642,1,240
"1089","(2007 LT)",4.9414,14,180
"1090","(2007 LU19)",8.82203636363636,11,330
"1091","(2007 LV8)",5.5056,2,570
"1092","(2007 MB4)",7.62496666666667,6,190
"1093","(2007 MC4)",6.79435454545455,22,360
"1094","(2007 MF)",5.9768,7,34
"1095","(2007 MG)",11.5258,13,390
"1096","(2007 MJ13)",6.94193333333333,3,71
"1097","(2007 MK6)",17.5927818181818,11,520
"1098","(2007 ML13)",5.7071,2,570
"1099","(2007 NL1)",7.18675384615385,13,310
"1100","(2007 OX)",8.51466666666667,6,330
"1101","(2007 OY)",4.0238,1,390
"1102","(2007 PB8)",8.25082222222222,9,390
"1103","(2007 PE8)",4.82515,4,780
"1104","(2007 PF28)",15.27835,8,900
"1105","(2007 PQ)",3.875,1,450
"1106","(2007 PQ9)",3.41496,5,240
"1107","(2007 PR10)",20.55455,8,390
"1108","(2007 PS9)",3.451075,24,120
"1109","(2007 PV27)",10.1542714285714,14,540
"1110","(2007 QE3)",11.0825,4,620
"1111","(2007 QK2)",2.7776,1,450
"1112","(2007 RA20)",9.02513333333333,6,590
"1113","(2007 RD1)",2.9202,1,280
"1114","(2007 RD20)",5.1925,2,380
"1115","(2007 RE1)",6.9688,2,230
"1116","(2007 RF1)",3.8409,2,36
"1117","(2007 RF2)",11.7200666666667,6,430
"1118","(2007 RH1)",2.3746,1,180
"1119","(2007 RP15)",13.0758,1,160
"1120","(2007 RQ133)",7.7066,1,1000
"1121","(2007 RR12)",12.8512222222222,9,650
"1122","(2007 RT12)",3.503,27,99
"1123","(2007 RU10)",12.5271,2,900
"1124","(2007 RU17)",17.7547333333333,6,1400
"1125","(2007 RU9)",10.78118,10,430
"1126","(2007 RV9)",7.76116,10,540
"1127","(2007 RX8)",5.140575,16,75
"1128","(2007 RY19)",7.49326363636364,22,180
"1129","(2007 RZ8)",3.64294285714286,7,99
"1130","(2007 SG11)",4.33752,5,180
"1131","(2007 SQ6)",3.9122,8,250
"1132","(2007 SR11)",9.0644,1,240
"1133","(2007 SV2)",4.57973333333333,3,340
"1134","(2007 SW2)",8.45395833333333,24,310
"1135","(2007 TA25)",5.934175,8,650
"1136","(2007 TC23)",5.5149,2,470
"1137","(2007 TD)",8.305675,8,78
"1138","(2007 TE66)",4.74666363636364,22,300
"1139","(2007 TF15)",1.80586923076923,26,71
"1140","(2007 TF68)",8.95435,8,170
"1141","(2007 TG8)",9.5232,1,1100
"1142","(2007 TH1)",8.6676,1,240
"1143","(2007 TH3)",4.11591428571429,7,68
"1144","(2007 TL23)",15.6077619047619,21,310
"1145","(2007 TO74)",3.45185,4,650
"1146","(2007 TQ24)",9.55326060606061,33,230
"1147","(2007 TR24)",12.3504,6,470
"1148","(2007 TR68)",5.35835,12,39
"1149","(2007 TS19)",10.6015230769231,13,450
"1150","(2007 TU24)",5.5056,5,520
"1151","(2007 TW68)",2.8179,2,860
"1152","(2007 TZ18)",4.371,1,390
"1153","(2007 UA2)",2.1421,2,360
"1154","(2007 UB66)",13.7557333333333,3,1100
"1155","(2007 UD6)",3.658,2,13
"1156","(2007 UH)",8.9993,2,240
"1157","(2007 UL12)",16.27748,10,390
"1158","(2007 UN12)",2.11575,4,11
"1159","(2007 UP6)",3.88441481481481,27,150
"1160","(2007 US12)",10.0345652173913,23,240
"1161","(2007 UT3)",6.77866666666667,3,39
"1162","(2007 UW1)",3.47236470588235,17,170
"1163","(2007 UY1)",3.25624,20,160
"1164","(2007 VB138)",7.54664,5,36
"1165","(2007 VB188)",4.2563,2,33
"1166","(2007 VC138)",10.7342666666667,3,780
"1167","(2007 VD12)",9.41098,20,590
"1168","(2007 VD3)",5.1274,30,220
"1169","(2007 VE138)",8.4258,3,41
"1170","(2007 VE3)",12.1272,6,140
"1171","(2007 VF189)",7.0184,4,13
"1172","(2007 VG)",20.3103142857143,7,380
"1173","(2007 VG189)",6.73568,5,750
"1174","(2007 VH3)",2.4366,1,170
"1175","(2007 VJ184)",8.9156,3,340
"1176","(2007 VK184)",9.40643333333333,6,240
"1177","(2007 VK3)",8.14748888888889,18,250
"1178","(2007 VM184)",12.68768,10,380
"1179","(2007 VM243)",7.22630666666667,15,390
"1180","(2007 VS6)",7.7934,1,33
"1181","(2007 VT6)",10.5524,8,470
"1182","(2007 VU6)",3.62235,4,30
"1183","(2007 VV83)",4.00342857142857,21,68
"1184","(2007 VZ137)",11.7014666666667,12,280
"1185","(2007 WA)",2.7683,2,68
"1186","(2007 WE55)",8.601725,8,540
"1187","(2007 WM3)",7.24898095238095,42,140
"1188","(2007 WU3)",3.78481818181818,44,100
"1189","(2007 WV3)",7.75516666666667,6,620
"1190","(2007 WW4)",13.0344666666667,3,780
"1191","(2007 WY3)",12.0548666666667,6,1400
"1192","(2007 WZ4)",2.7776,1,82
"1193","(2007 XA23)",5.08152,5,150
"1194","(2007 XB10)",16.50068,5,1700
"1195","(2007 XB23)",2.9574,1,23
